model	Recall	nDCG	MRR	HR
NGCF_seed=42_e=100_bs=256_lr=0$03128909297068618_factors=64_l_w=0$9659086370538272_weight_size=64_node_dropout=0$1-0$2-0$3-0$45-0$5_message_dropout=0$1-0$2-0$3-0$45-0$5_n_fold=5	0.004179367718125698	0.0046490291675936575	0.011626119247401298	0.021337452090841483
